Время. с;Лобовая часть;Обмотка;Зубцы;Зазор;Вал ;Корпус
19550;166.33467;145.48413;107.80986;158.41978;196.59486;68.55084
19551;166.33496;145.49133;107.79765;158.42223;196.61096;68.55115
19552;166.33527;145.4973;107.98078;158.4243;196.62215;68.55143
19553;166.33557;145.5059;108.016174;158.42708;196.63406;68.55203
19554;166.33588;145.51569;108.02866;158.43027;196.64542;68.55265
19555;166.3362;145.52193;108.217636;158.43239;196.6559;68.55341
19556;166.33653;145.52905;108.082794;158.43423;196.66132;68.553764
19557;166.33687;145.53479;108.183876;158.43633;196.65825;68.5544
19558;166.3372;145.54027;108.02588;158.43896;196.65524;68.555016
19559;166.33755;145.54591;108.12852;158.44199;196.64795;68.55535
19560;166.3379;145.55092;108.16015;158.445;196.64433;68.555565
19561;166.33826;145.55185;108.15025;158.44763;196.6404;68.555786
19562;166.33862;145.55515;107.98901;158.45164;196.63399;68.55621
19563;166.33899;145.5665;107.945206;158.45735;196.63144;68.55632
19564;166.33937;145.58032;107.89167;158.46228;196.62581;68.55613
19565;166.33975;145.59357;107.98101;158.4653;196.60944;68.55604
19566;166.34016;145.60855;107.76222;158.46826;196.59024;68.55609
19567;166.34059;145.61923;107.451416;158.47209;196.57497;68.556435
19568;166.34102;145.62929;107.48301;158.47719;196.56592;68.5564
19569;166.34146;145.63808;107.25766;158.48125;196.54623;68.55638
19570;166.34192;145.64897;107.18709;158.48492;196.52655;68.55653
19571;166.34238;145.65881;107.10468;158.48877;196.51588;68.557
19572;166.34285;145.66919;107.27605;158.4931;196.50249;68.557625
19573;166.34334;145.67976;107.52856;158.49867;196.49582;68.55792
19574;166.34383;145.68837;107.322624;158.50455;196.48949;68.55799
19575;166.34433;145.6943;107.56069;158.50957;196.4751;68.5586
19576;166.34485;145.6982;107.51473;158.51477;196.4543;68.559715
19577;166.34535;145.7049;107.291855;158.51831;196.42885;68.56096
19578;166.34587;145.7093;106.794754;158.52052;196.40779;68.562256
19579;166.3464;145.71254;106.86865;158.52383;196.39532;68.56377
19580;166.34692;145.71411;106.81334;158.52803;196.38196;68.56553
19581;166.34746;145.71884;106.54431;158.5327;196.37363;68.56748
19582;166.34799;145.726;106.6503;158.53764;196.36678;68.56943
19583;166.34853;145.73804;106.64657;158.54094;196.3586;68.57128
19584;166.34909;145.74994;106.68964;158.54344;196.3436;68.57313
19585;166.34966;145.76079;106.59679;158.54686;196.3319;68.57469
19586;166.35023;145.77333;106.744064;158.55016;196.31642;68.5763
19587;166.35083;145.78719;106.84994;158.55449;196.29805;68.577965
19588;166.35143;145.7969;106.78133;158.55943;196.29082;68.57944
19589;166.35205;145.8012;106.717995;158.56631;196.28851;68.581436
19590;166.35266;145.80298;106.910904;158.5731;196.28227;68.5834
19591;166.35329;145.80565;106.93958;158.5796;196.27869;68.585335
19592;166.3539;145.80455;106.78426;158.58583;196.27773;68.58724
19593;166.35452;145.80173;106.584465;158.59305;196.28014;68.58924
19594;166.35513;145.7903;106.5858;158.59966;196.2763;68.59103
19595;166.35573;145.77292;106.603546;158.60579;196.26779;68.59252
19596;166.35631;145.75873;106.7543;158.61244;196.25685;68.593864
19597;166.35687;145.75168;106.62214;158.61986;196.25362;68.59488
19598;166.35742;145.74593;106.76172;158.62776;196.24864;68.59577
19599;166.35797;145.73987;106.85599;158.63509;196.24472;68.59639
19600;166.3585;145.73737;106.593285;158.63986;196.24326;68.59701
19601;166.35905;145.72633;106.546036;158.64502;196.23837;68.59711
19602;166.35957;145.71292;106.63435;158.64885;196.23085;68.59699
19603;166.36008;145.69571;106.67699;158.65186;196.21904;68.59718
19604;166.36057;145.68126;106.68762;158.65453;196.20331;68.59766
19605;166.36104;145.66438;106.674675;158.65738;196.18457;68.598
19606;166.36148;145.6481;106.722534;158.66031;196.1716;68.59827
19607;166.36191;145.63763;106.63442;158.66518;196.1619;68.59933
19608;166.36234;145.6332;106.656105;158.67143;196.16345;68.60089
19609;166.36276;145.62904;106.82333;158.67778;196.16751;68.60276
19610;166.36317;145.62183;107.103035;158.68457;196.15799;68.60489
19611;166.36357;145.60966;107.16026;158.69142;196.14517;68.607056
19612;166.36397;145.59789;107.31831;158.69933;196.14287;68.608826
19613;166.36433;145.5888;107.35049;158.70847;196.14134;68.6103
19614;166.3647;145.5779;107.58671;158.7165;196.13138;68.61179
19615;166.36505;145.57019;107.39481;158.72429;196.11061;68.613525
19616;166.3654;145.56906;107.438194;158.73135;196.08998;68.61577
19617;166.36575;145.56718;107.24256;158.73813;196.0724;68.61831
19618;166.36609;145.56152;107.16771;158.7452;196.05487;68.620926
19619;166.36642;145.55562;107.35613;158.75096;196.03824;68.62357
19620;166.36676;145.55711;107.08979;158.75635;196.02278;68.62619
19621;166.3671;145.55913;107.0105;158.76138;196.00906;68.628395
19622;166.36743;145.55675;107.25473;158.76678;196.00739;68.63058
19623;166.36775;145.54565;107.25247;158.77211;196.01048;68.63286
19624;166.36807;145.53482;106.7656;158.77649;196.00719;68.63485
19625;166.36836;145.52731;106.991844;158.77945;195.9952;68.63647
19626;166.36867;145.52144;107.10077;158.78156;195.97453;68.63811
19627;166.36896;145.52142;107.10729;158.78354;195.9535;68.63982
19628;166.36925;145.52374;107.16333;158.786;195.93227;68.64144
19629;166.36954;145.52715;107.46126;158.78831;195.90915;68.64296
19630;166.36983;145.53104;107.60876;158.79114;195.87962;68.644714
19631;166.37013;145.53307;107.616486;158.79536;195.86186;68.646515
19632;166.37044;145.53745;107.66742;158.79977;195.84358;68.64807
19633;166.37074;145.53676;107.909424;158.80301;195.82549;68.65002
19634;166.37105;145.53047;107.84076;158.80447;195.80734;68.65224
19635;166.37134;145.52133;107.853096;158.80624;195.7952;68.6544
19636;166.37161;145.51015;108.078384;158.80713;195.78917;68.656654
19637;166.37189;145.49467;107.94626;158.80939;195.78181;68.65898
19638;166.37215;145.47874;107.76045;158.81113;195.7642;68.66128
19639;166.37238;145.4663;107.88093;158.81323;195.745;68.66328
19640;166.37259;145.4581;107.888145;158.81586;195.7272;68.66498
19641;166.3728;145.45303;107.50069;158.81789;195.7075;68.667244
19642;166.37302;145.44678;107.35834;158.82043;195.68187;68.66962
19643;166.37321;145.44162;107.73861;158.82315;195.65698;68.67147
19644;166.37341;145.43823;107.60502;158.82466;195.63142;68.67291
19645;166.37361;145.4384;107.5997;158.8261;195.6028;68.67466
19646;166.3738;145.4429;107.58573;158.82796;195.57663;68.676
19647;166.374;145.44446;107.59234;158.83008;195.54703;68.676926
19648;166.37419;145.44218;107.46963;158.83183;195.51875;68.677826
19649;166.37439;145.44353;107.55587;158.83371;195.49796;68.6784
19650;166.37459;145.4487;107.43164;158.83527;195.48413;68.67958
19651;166.3748;145.45467;107.29615;158.8364;195.46794;68.681015
19652;166.37502;145.46428;107.11069;158.83865;195.44872;68.68269
19653;166.37523;145.47713;107.33886;158.84059;195.43367;68.684494
19654;166.37547;145.49094;107.351944;158.84323;195.42531;68.6861
19655;166.37573;145.50597;107.30333;158.84618;195.41595;68.687706
19656;166.376;145.52591;107.48257;158.85065;195.40518;68.68924
19657;166.3763;145.54387;107.47399;158.85445;195.39514;68.69092
19658;166.3766;145.56104;107.7047;158.85843;195.38924;68.69266
19659;166.37694;145.5713;107.66665;158.86298;195.38568;68.69417
19660;166.37727;145.57986;107.7468;158.86853;195.39139;68.695274
19661;166.37762;145.58769;107.64269;158.87462;195.39677;68.69612
19662;166.37798;145.59483;107.85868;158.8808;195.4013;68.697365
19663;166.37834;145.6063;107.75398;158.88872;195.41492;68.69846
19664;166.37872;145.61835;107.67928;158.89537;195.42456;68.69934
19665;166.37912;145.63193;107.70558;158.8996;195.4264;68.70016
19666;166.37952;145.64407;107.581566;158.9037;195.42668;68.70066
19667;166.37994;145.65732;107.844086;158.90721;195.42758;68.70098
19668;166.38037;145.66724;107.57773;158.90979;195.42487;68.701584
19669;166.38081;145.6748;107.494415;158.9114;195.41714;68.702675
19670;166.38126;145.67917;107.52724;158.91245;195.40874;68.70384
19671;166.3817;145.67967;107.619;158.91277;195.39871;68.70496
19672;166.38216;145.67596;107.64729;158.91211;195.38521;68.70603
19673;166.3826;145.66943;106.9609;158.9128;195.37251;68.70696
19674;166.38303;145.66373;107.08968;158.91354;195.3597;68.708
19675;166.38345;145.65388;107.28521;158.91249;195.33304;68.708786
19676;166.38388;145.6444;107.4484;158.91022;195.29865;68.709816
19677;166.38428;145.63846;107.37037;158.90836;195.26723;68.71095
19678;166.38467;145.63332;107.22453;158.90694;195.24577;68.71187
19679;166.38507;145.62575;107.100365;158.90639;195.22443;68.712555
19680;166.38545;145.6178;107.27911;158.90587;195.203;68.71307
19681;166.38583;145.61536;107.24786;158.90518;195.19666;68.71424
19682;166.38622;145.6141;107.19484;158.90625;195.20142;68.71581
19683;166.38658;145.6168;107.46461;158.90924;195.2113;68.71734
19684;166.38696;145.62521;107.52564;158.9128;195.22038;68.718834
19685;166.38734;145.63559;107.62136;158.91672;195.2319;68.720436
19686;166.38774;145.64091;107.47386;158.9209;195.24431;68.72174
19687;166.38815;145.63998;107.56019;158.92511;195.25461;68.72262
19688;166.38855;145.63875;107.30169;158.92815;195.27032;68.72331
19689;166.38895;145.63593;107.24047;158.9295;195.28455;68.72409
19690;166.38934;145.63998;107.4243;158.9312;195.29652;68.725136
19691;166.38974;145.6514;107.31959;158.9336;195.30966;68.72611
19692;166.39015;145.66483;107.280785;158.93607;195.32326;68.72717
19693;166.39058;145.68115;107.37914;158.9375;195.32603;68.72821
19694;166.39104;145.70074;107.28362;158.9395;195.32701;68.7297
19694;166.39104;145.70074;107.28362;158.9395;195.32701;68.731155
19695;166.3915;145.71602;107.172455;158.94267;195.32877;68.732475
19696;166.39198;145.72858;107.10095;158.9456;195.3356;68.73373
19697;166.39249;145.73953;107.281975;158.94705;195.3435;68.7349
19698;166.39299;145.74901;107.201;158.94727;195.33807;68.736534
19699;166.39351;145.7571;107.100685;158.9456;195.32205;68.73796
19700;166.39403;145.76514;107.290886;158.9444;195.30856;68.73894
19701;166.39456;145.77118;107.65266;158.94263;195.29797;68.73952
19702;166.3951;145.77719;107.583565;158.94145;195.28656;68.7403
19703;166.39565;145.78117;107.378044;158.93991;195.27667;68.740746
19704;166.3962;145.78535;107.703705;158.93803;195.26741;68.74131
19705;166.39674;145.7957;107.686066;158.93677;195.2533;68.74167
19706;166.39731;145.80173;107.54213;158.9357;195.23787;68.7424
19707;166.39787;145.81241;107.699234;158.9362;195.23119;68.74347
19708;166.39847;145.8241;107.80215;158.93823;195.23625;68.744774
19709;166.39906;145.83414;107.695114;158.9403;195.24179;68.74617
19710;166.39966;145.84377;107.66913;158.94238;195.24904;68.74782
19711;166.40028;145.85512;107.52867;158.94377;195.25684;68.74947
19712;166.40091;145.86372;107.57838;158.94693;195.27023;68.751076
19713;166.40154;145.86943;107.6257;158.95113;195.28258;68.75235
19714;166.40218;145.87317;107.5903;158.95535;195.29199;68.753204
19715;166.40282;145.88219;107.76658;158.95871;195.30638;68.75406
19716;166.40347;145.89203;107.81415;158.96193;195.3213;68.75463
19717;166.40413;145.89755;107.83988;158.96548;195.32845;68.75518
19718;166.4048;145.9001;107.89558;158.96823;195.33017;68.75597
19719;166.40547;145.90372;107.73516;158.97072;195.33432;68.75669
19720;166.40614;145.90509;107.48458;158.97333;195.3344;68.7573
19721;166.40681;145.9005;107.387535;158.97644;195.33372;68.75809
19722;166.40747;145.89561;107.50648;158.97925;195.33405;68.75903
19723;166.40813;145.88535;107.43763;158.98262;195.3339;68.76005
19724;166.40878;145.88188;107.21772;158.98405;195.33556;68.76108
19725;166.40942;145.8814;107.418335;158.98386;195.3316;68.76191
19726;166.41006;145.88449;107.63593;158.98346;195.32948;68.76277
19727;166.4107;145.88768;107.89023;158.98314;195.32907;68.76365
19728;166.41136;145.8886;108.178894;158.98338;195.32971;68.765045
19729;166.412;145.88942;108.181046;158.98314;195.32967;68.766426
19730;166.41266;145.88829;107.80852;158.98442;195.3333;68.76799
19731;166.4133;145.8881;107.75218;158.98563;195.3413;68.76967
19732;166.41394;145.88829;107.76648;158.98683;195.34909;68.771515
19733;166.41458;145.88538;107.58657;158.98763;195.35338;68.77355
19734;166.41522;145.88165;107.38059;158.98898;195.34853;68.77547
19735;166.41586;145.87932;107.358406;158.9913;195.33698;68.777504
19736;166.41649;145.88322;107.396736;158.99355;195.32668;68.77947
19737;166.41713;145.88757;107.53732;158.99585;195.31538;68.781006
19738;166.41777;145.88686;107.73253;158.99995;195.30734;68.78286
19739;166.41841;145.88792;107.59008;159.00476;195.3001;68.784805
19740;166.41905;145.88597;107.74214;159.00871;195.2863;68.786896
19741;166.41968;145.88188;107.69873;159.01344;195.27255;68.78878
19742;166.42032;145.8805;107.64212;159.01797;195.26407;68.79099
19743;166.42094;145.88037;107.774;159.02332;195.26953;68.79299
19744;166.42157;145.87894;107.66299;159.02725;195.27483;68.79503
19745;166.4222;145.87468;107.46575;159.02989;195.28261;68.79725
19746;166.4228;145.86649;107.35198;159.03322;195.29106;68.799095
19747;166.42342;145.85887;107.34236;159.03769;195.29866;68.80056
19748;166.42403;145.85382;107.40517;159.04251;195.30637;68.802
19749;166.4246;145.84581;107.46137;159.04597;195.31137;68.80355
19750;166.4252;145.83969;107.5147;159.04929;195.3171;68.805244
19751;166.42577;145.83522;107.642044;159.05222;195.32129;68.807014
19752;166.42635;145.82817;107.54789;159.05434;195.32668;68.809425
19753;166.42691;145.81563;107.49103;159.05513;195.3304;68.811874
19754;166.42744;145.79787;107.78632;159.05417;195.33282;68.813934
19755;166.42798;145.78409;107.85221;159.05225;195.34044;68.81569
19756;166.42848;145.77731;107.6098;159.04924;195.34286;68.81712
19757;166.42899;145.77112;107.64483;159.04713;195.34496;68.81876
19758;166.42949;145.76595;107.63297;159.04561;195.34798;68.82027
19759;166.42998;145.76192;107.77747;159.04408;195.35336;68.82142
19760;166.43045;145.75209;107.82316;159.04236;195.36345;68.822495
19761;166.43092;145.73476;107.96214;159.0396;195.36736;68.82339
19762;166.43138;145.71712;107.9291;159.03645;195.36575;68.82434
19763;166.43181;145.69812;107.692345;159.0323;195.36734;68.82569
19764;166.43222;145.68336;107.92332;159.02713;195.3637;68.827
19765;166.4326;145.66728;107.81662;159.02208;195.36356;68.82847
19766;166.43298;145.64964;107.93046;159.01752;195.37297;68.82973
19767;166.43333;145.62793;107.852264;159.0128;195.38123;68.83111
19768;166.43367;145.6135;107.63592;159.00775;195.38524;68.83233
19769;166.43398;145.60535;107.60215;159.00322;195.38214;68.833015
19770;166.43428;145.59946;107.43639;158.99835;195.37181;68.83361
19771;166.43459;145.59224;107.56825;158.99556;195.36945;68.834045
19772;166.43488;145.5829;107.70024;158.99255;195.36922;68.83508
19773;166.43517;145.57637;107.4638;158.98982;195.37305;68.83657
19774;166.43544;145.57251;107.04156;158.98813;195.37186;68.83836
19775;166.4357;145.56569;107.00277;158.98653;195.3628;68.83982
19776;166.43597;145.55626;107.087105;158.98323;195.34628;68.84097
19777;166.43622;145.54868;107.125046;158.97958;195.32979;68.841965
19778;166.43646;145.53654;106.906425;158.9758;195.31354;68.84321
19779;166.43669;145.52547;106.85019;158.97176;195.29384;68.84458
19780;166.4369;145.5142;106.72243;158.9666;195.26985;68.84624
19781;166.4371;145.50522;106.277405;158.96017;195.24637;68.84803
19782;166.4373;145.49919;106.262985;158.9534;195.22943;68.84994
19783;166.43748;145.49336;106.21814;158.94678;195.21567;68.851906
19784;166.43767;145.48674;106.20297;158.94206;195.21313;68.854126
19785;166.43784;145.48088;105.95244;158.93889;195.21626;68.856285
19786;166.438;145.47638;106.02437;158.93604;195.2202;68.85842
19787;166.43817;145.47586;105.993;158.93297;195.21281;68.86043
19788;166.43832;145.47423;105.779915;158.93016;195.20287;68.86265
19789;166.43849;145.46677;105.571686;158.92679;195.19481;68.86494
19790;166.43863;145.45479;105.43101;158.9233;195.18849;68.86682
19791;166.43877;145.44083;105.34768;158.91968;195.18292;68.86883
19792;166.43889;145.4221;105.42555;158.9154;195.17972;68.871155
19793;166.43898;145.40462;104.94696;158.9095;195.1767;68.873505
19794;166.43906;145.38785;104.80123;158.90208;195.16508;68.87572
19795;166.43912;145.36958;104.76677;158.89491;195.15138;68.87768
19796;166.43916;145.35576;104.61794;158.88875;195.13881;68.87979
19797;166.43918;145.34439;104.98068;158.88248;195.12534;68.88207
19798;166.4392;145.33627;105.08271;158.8747;195.10687;68.884285
19799;166.4392;145.32867;105.13612;158.86674;195.08583;68.88606
19800;166.4392;145.31949;104.92095;158.85939;195.0668;68.88759
19801;166.43918;145.30719;105.00397;158.8513;195.05061;68.888954
19802;166.43915;145.2955;105.00968;158.844;195.03464;68.88994
19803;166.43912;145.2901;105.115234;158.83667;195.02063;68.89111
19804;166.43907;145.28699;105.17748;158.83014;195.00449;68.89247
19804;166.43907;145.28699;105.17748;158.83014;195.00449;68.8936
19806;166.43896;145.2802;105.353935;158.81795;194.99516;68.89487
19807;166.43892;145.27853;105.36106;158.81253;194.99113;68.89639
19808;166.43886;145.28235;105.32227;158.80539;194.98029;68.898346
19809;166.43881;145.287;105.7281;158.7978;194.96527;68.90022
19810;166.43877;145.29094;105.712036;158.7901;194.95268;68.90202
19811;166.43872;145.29688;105.90692;158.78413;194.93895;68.903755
19812;166.43869;145.29759;105.97508;158.77887;194.92516;68.90487
19813;166.43866;145.30293;105.93414;158.77301;194.90724;68.90551
19814;166.43863;145.31189;105.83768;158.76794;194.88983;68.9061
19815;166.43861;145.32425;105.89262;158.7635;194.87473;68.9065
19816;166.43861;145.33144;105.7987;158.75792;194.86195;68.90699
19817;166.43861;145.3411;105.4801;158.75139;194.84818;68.9075
19818;166.43863;145.34927;105.60693;158.74414;194.83011;68.90824
19819;166.43866;145.35536;105.48559;158.73648;194.81267;68.90908
19820;166.43869;145.36723;105.922844;158.73018;194.79091;68.90972
19821;166.43874;145.37953;105.74836;158.72404;194.76524;68.910706
19822;166.4388;145.38614;105.38284;158.71864;194.7387;68.91167
19823;166.43886;145.39311;105.3957;158.71259;194.71132;68.91247
19824;166.43893;145.40053;105.38552;158.7058;194.68083;68.91381
19825;166.43901;145.41109;105.75682;158.6997;194.65106;68.915726
19826;166.43912;145.42436;105.85435;158.69383;194.62088;68.91743
19827;166.43922;145.44344;106.004456;158.68839;194.60054;68.91922
19828;166.43935;145.45787;106.21988;158.68234;194.58923;68.92088
19829;166.4395;145.46663;105.99252;158.67523;194.57138;68.922646
19830;166.43965;145.47258;105.8849;158.66925;194.55394;68.92465
19831;166.4398;145.47252;105.89834;158.6629;194.5392;68.92666
19832;166.43997;145.47092;106.32058;158.65498;194.52399;68.928055
19833;166.44012;145.47012;106.443146;158.6466;194.501;68.929245
19834;166.44028;145.46841;106.57876;158.63828;194.47295;68.93017
19835;166.44043;145.46535;106.42347;158.62877;194.4404;68.93134
19836;166.44057;145.4607;106.361664;158.61919;194.4069;68.93262
19837;166.4407;145.45566;106.34864;158.60866;194.37305;68.93435
19838;166.44084;145.453;106.481155;158.59799;194.346;68.93609
19839;166.44098;145.44952;106.554955;158.58803;194.31894;68.93801
19840;166.4411;145.4473;106.72222;158.57832;194.29686;68.94019
19841;166.44124;145.44093;106.63782;158.57024;194.27632;68.94229
19842;166.44136;145.43901;106.601074;158.56409;194.25694;68.94429
19843;166.44147;145.44017;106.436935;158.557;194.22827;68.94618
19844;166.44159;145.43669;106.55078;158.55048;194.19414;68.94857
19845;166.44171;145.43175;106.43731;158.54288;194.1573;68.95142
19846;166.44182;145.42813;106.55841;158.53687;194.11864;68.95479
19847;166.44193;145.4297;106.60293;158.53185;194.0896;68.95832
19848;166.44203;145.43506;106.76868;158.52693;194.0679;68.96221
19849;166.44214;145.44356;106.697876;158.52188;194.04904;68.96598
19850;166.44228;145.44887;106.67396;158.517;194.02913;68.96948
19851;166.4424;145.44595;106.51772;158.51288;194.01799;68.97279
19852;166.44252;145.43915;106.32945;158.5079;194.00412;68.97596
19853;166.44263;145.43286;106.12441;158.5037;193.99657;68.97898
19854;166.44275;145.42741;106.51346;158.50122;193.99852;68.98235
19855;166.44284;145.42249;106.38576;158.49774;194.00389;68.98581
19856;166.44295;145.41757;106.328094;158.4952;194.01436;68.98896
19857;166.44304;145.41469;106.13857;158.49376;194.02415;68.99194
19858;166.44313;145.41805;106.25707;158.49274;194.02654;68.995285
19859;166.44322;145.42477;106.48513;158.49162;194.035;68.998795
19860;166.44333;145.42845;106.41866;158.48856;194.04343;69.002335
19861;166.44342;145.42976;106.51904;158.48564;194.0484;69.005745
19862;166.44353;145.43361;106.370384;158.48257;194.04669;69.00885
19863;166.44365;145.44023;106.22941;158.47997;194.05106;69.01178
19864;166.44377;145.44499;106.33801;158.47813;194.06079;69.01438
19865;166.4439;145.44391;106.23051;158.47694;194.06972;69.016754
19866;166.44402;145.44696;106.583725;158.47643;194.07751;69.019135
19867;166.44414;145.45366;106.89239;158.47658;194.08891;69.021225
19868;166.44427;145.46277;107.16182;158.47635;194.0966;69.022865
19869;166.44441;145.47101;107.29642;158.47633;194.09888;69.02466
19870;166.44456;145.47943;107.286224;158.4756;194.09836;69.02633
19871;166.44473;145.48996;107.35578;158.47481;194.08943;69.0282
19872;166.44492;145.50629;107.44453;158.47424;194.086;69.0302
19873;166.4451;145.51587;107.403076;158.47368;194.08968;69.03239
19874;166.44531;145.52225;107.45494;158.47325;194.08446;69.03445
19875;166.44551;145.52843;107.777176;158.47296;194.07018;69.03672
19876;166.44572;145.53645;107.76309;158.4725;194.05573;69.03906
19877;166.44595;145.53717;107.9517;158.4727;194.04268;69.0414
19878;166.44617;145.53809;107.72993;158.47433;194.03528;69.04376
19879;166.4464;145.54282;107.62704;158.4762;194.02782;69.04616
19880;166.44662;145.54704;107.78807;158.47757;194.01625;69.04857
19881;166.44685;145.54932;107.89974;158.47818;194.0113;69.051
19882;166.4471;145.55289;107.757965;158.47868;194.0079;69.05343
19883;166.44734;145.55988;107.84883;158.48;194.01175;69.05562
19884;166.44759;145.56808;107.757965;158.48058;194.00966;69.05828
19885;166.44785;145.57578;107.98303;158.48055;194.00496;69.06056
19886;166.4481;145.58508;108.0806;158.47963;193.99329;69.06252
19887;166.44838;145.58658;108.05215;158.47821;193.97937;69.06409
19888;166.44865;145.58093;108.014984;158.47751;193.96481;69.06542
19889;166.44891;145.57233;108.26781;158.47726;193.95566;69.066536
19890;166.44917;145.56187;108.18895;158.47679;193.94444;69.06761
19891;166.44942;145.55136;108.07583;158.47632;193.93114;69.06857
19892;166.44965;145.54489;108.08335;158.47314;193.90796;69.06921
19893;166.44987;145.54231;107.97496;158.46901;193.87868;69.069855
19894;166.45009;145.54324;107.791145;158.464;193.84201;69.070366
19895;166.45032;145.54602;107.9301;158.45834;193.80121;69.071365
19896;166.45055;145.5503;108.03856;158.4536;193.76549;69.072205
19897;166.45078;145.55635;107.90744;158.44948;193.72945;69.07316
19898;166.45102;145.56009;108.130875;158.44417;193.693;69.07408
19899;166.45126;145.56589;108.12022;158.43852;193.66168;69.07539
19900;166.4515;145.57823;108.1353;158.43286;193.63593;69.07684
19901;166.45177;145.5888;108.18922;158.42747;193.61008;69.07836
19902;166.45204;145.59856;108.03819;158.42152;193.5842;69.07981
19903;166.45233;145.60965;107.88254;158.41592;193.55095;69.08175
19904;166.45264;145.6241;107.82634;158.41216;193.52106;69.08349
19905;166.45296;145.64284;108.03848;158.40901;193.49069;69.084885
19906;166.4533;145.66525;107.86729;158.40738;193.46214;69.08607
19907;166.45364;145.68158;108.16077;158.4057;193.42574;69.087074
19908;166.45403;145.69954;108.27806;158.40337;193.38072;69.08837
19909;166.45442;145.71219;108.15685;158.40106;193.33733;69.09001
19910;166.45483;145.72786;108.42491;158.39742;193.29526;69.09192
19911;166.45526;145.7418;108.30257;158.39314;193.25049;69.09388
19912;166.4557;145.76466;108.30059;158.38847;193.20172;69.0957
19913;166.45618;145.79045;108.37622;158.38423;193.15512;69.09795
19914;166.45668;145.81334;108.34108;158.3794;193.11452;69.099785
19915;166.4572;145.83878;108.68794;158.37425;193.07376;69.10167
19916;166.45775;145.86542;108.530235;158.36888;193.03163;69.10386
19917;166.45833;145.88637;108.40886;158.36273;192.99524;69.10611
19918;166.45892;145.90056;108.49753;158.356;192.96317;69.108246
19919;166.45953;145.91939;108.6997;158.35028;192.9405;69.11
19920;166.46017;145.93822;108.85378;158.34563;192.93243;69.11167
19921;166.46083;145.9613;108.90415;158.34244;192.92944;69.11346
19922;166.46152;145.98924;108.95753;158.34053;192.92854;69.11563
19923;166.46223;146.02043;109.00852;158.33788;192.93158;69.11773
19924;166.46298;146.0513;109.14968;158.3349;192.92928;69.11997
19925;166.46376;146.08145;109.44196;158.33148;192.92268;69.12216
19926;166.46457;146.1102;109.60821;158.3265;192.90553;69.12424
19927;166.46541;146.13681;110.051414;158.32198;192.89069;69.12637
19928;166.46628;146.16165;109.91386;158.31807;192.87453;69.12855
19929;166.46718;146.19038;109.88597;158.31448;192.86523;69.13033
19930;166.46811;146.2183;109.93847;158.31172;192.85826;69.13191
19931;166.46906;146.245;109.83175;158.31067;192.85355;69.13351
19932;166.47005;146.266;109.94727;158.31073;192.85553;69.13529
19933;166.47105;146.28818;110.03127;158.31133;192.87032;69.13678
19934;166.47208;146.30737;109.64641;158.31328;192.89583;69.13793
19935;166.47313;146.32436;109.45337;158.31407;192.92354;69.13885
19936;166.4742;146.33763;109.592995;158.3143;192.95335;69.14022
19937;166.47527;146.34738;109.6808;158.31514;192.9791;69.14162
19938;166.47636;146.35512;109.75727;158.3156;193.00238;69.14323
19939;166.47745;146.3615;109.8328;158.31664;193.01884;69.14477
19940;166.47855;146.36781;109.599495;158.31927;193.0339;69.14618
19941;166.47966;146.37352;109.59714;158.32419;193.05968;69.1479
19942;166.48076;146.37955;109.46275;158.32773;193.06985;69.15017
19943;166.48187;146.38322;109.30278;158.33096;193.0721;69.15185
19944;166.48299;146.39034;109.691574;158.33348;193.07251;69.152985
19945;166.48412;146.3936;109.684265;158.33542;193.07956;69.154205
19946;166.48524;146.39601;109.66717;158.33455;193.0797;69.15546
19947;166.48637;146.40117;109.84264;158.33307;193.07794;69.156944
19948;166.4875;146.407;109.88282;158.33261;193.0832;69.15859
19949;166.48863;146.40808;109.92525;158.33363;193.09592;69.160126
19950;166.48978;146.41158;109.63927;158.335;193.11046;69.161125
19951;166.4909;146.41676;109.77013;158.3372;193.1272;69.161804
19952;166.49205;146.42122;109.87913;158.3392;193.14613;69.16224
19953;166.4932;146.42595;110.14889;158.34206;193.1631;69.16301
19954;166.49435;146.43394;110.13232;158.3453;193.17955;69.163864
19955;166.49551;146.44089;110.095764;158.34932;193.19626;69.16457
19956;166.49667;146.45187;109.92334;158.35449;193.21562;69.16495
19957;166.49786;146.45956;109.906456;158.35913;193.24077;69.1652
19958;166.49904;146.4619;109.88776;158.36253;193.26468;69.16554
19959;166.50023;146.46622;109.73989;158.36362;193.28972;69.165955
19960;166.50142;146.46658;109.520584;158.36458;193.31194;69.16628
19961;166.5026;146.46089;109.588394;158.36467;193.3318;69.16674
19962;166.50377;146.44994;109.67424;158.36356;193.3492;69.16723
19963;166.50493;146.43521;110.03583;158.36046;193.35655;69.167786
19964;166.50607;146.42233;110.32338;158.35632;193.34985;69.16812
19965;166.5072;146.41191;110.264145;158.35135;193.33801;69.16823
19966;166.50832;146.4037;109.98833;158.34605;193.31667;69.16838
19967;166.50941;146.39561;109.86822;158.33923;193.28587;69.16876
19968;166.51051;146.38663;110.026985;158.3323;193.25516;69.16924
19969;166.5116;146.37617;109.9695;158.325;193.2198;69.169876
19970;166.51266;146.37283;109.84501;158.31955;193.19113;69.17075
19971;166.51373;146.37047;109.65054;158.31496;193.16153;69.171524
19972;166.5148;146.3671;109.864975;158.31097;193.13986;69.17217
