Время. с;Лобовая часть;Обмотка;Зубцы;Зазор;Вал;Корпус
17960;162.4462;143.1611;111.1773;151.57452;188.09367;64.54191
17961;162.44821;143.16174;111.1734;151.57648;188.09402;64.54377
17962;162.45023;143.1624;111.1695;151.57841;188.09438;64.54563
17963;162.45222;143.16304;111.16562;151.58035;188.09473;64.54749
17964;162.45424;143.16368;111.161736;151.58229;188.09508;64.54935
17965;162.45624;143.16432;111.15785;151.58423;188.09544;64.55121
17966;162.45825;143.16496;111.153984;151.58617;188.0958;64.55307
17967;162.46025;143.1656;111.150116;151.58809;188.09616;64.554924
17968;162.46225;143.16626;111.14625;151.59003;188.09651;64.556786
17969;162.46425;143.1669;111.142395;151.59195;188.09688;64.55865
17970;162.46625;143.16754;111.138535;151.59389;188.09723;64.5605
17971;162.46825;143.16818;111.13469;151.59581;188.0976;64.56236
17972;162.47025;143.16882;111.130844;151.59773;188.09795;64.564224
17973;162.47223;143.16948;111.12701;151.59966;188.09831;64.56608
17974;162.47423;143.17012;111.12317;151.60158;188.09868;64.56794
17975;162.47621;143.17076;111.11934;151.6035;188.09904;64.56979
17976;162.47821;143.17142;111.11552;151.60541;188.0994;64.571655
17977;162.4802;143.17206;111.111694;151.60733;188.09976;64.57351
17978;162.48218;143.1727;111.10788;151.60924;188.10013;64.57537
17979;162.48416;143.17334;111.10407;151.61116;188.1005;64.577225
17980;162.48615;143.174;111.100266;151.61307;188.10086;64.57909
17981;162.48813;143.17464;111.096466;151.61497;188.10123;64.58094
17982;162.49011;143.17528;111.092674;151.61688;188.10161;64.5828
17983;162.4921;143.17593;111.08888;151.61879;188.10197;64.584656
17984;162.49406;143.17657;111.08509;151.6207;188.10234;64.58651
17985;162.49605;143.17722;111.081314;151.62259;188.1027;64.58837
17986;162.49802;143.17787;111.07754;151.6245;188.10307;64.590225
17987;162.5;143.17851;111.07377;151.62639;188.10345;64.59209
17988;162.50197;143.17917;111.07;151.6283;188.10382;64.59394
17989;162.50394;143.17981;111.06624;151.63019;188.1042;64.595795
17990;162.5059;143.18045;111.06248;151.63208;188.10457;64.59765
17991;162.50787;143.1811;111.05872;151.63397;188.10495;64.59951
17992;162.50984;143.18175;111.05498;151.63586;188.10532;64.601364
17993;162.5118;143.1824;111.05124;151.63776;188.1057;64.60322
17994;162.51376;143.18304;111.0475;151.63965;188.10608;64.60507
17995;162.51573;143.1837;111.04376;151.64153;188.10645;64.60693
17996;162.51768;143.18434;111.04004;151.64342;188.10683;64.60879
17997;162.51964;143.185;111.036316;151.6453;188.10721;64.61064
17998;162.5216;143.18564;111.03259;151.64717;188.10759;64.612495
17999;162.52356;143.1863;111.02888;151.64905;188.10797;64.61435
18000;162.52551;143.18694;111.02517;151.65092;188.10835;64.6162
18001;162.52747;143.18759;111.02147;151.6528;188.10873;64.61806
18002;162.52942;143.18823;111.01777;151.65468;188.10912;64.61992
18003;162.53137;143.18889;111.01407;151.65656;188.1095;64.62177
18004;162.53331;143.18954;111.01038;151.65843;188.10988;64.62363
18005;162.53526;143.19019;111.0067;151.6603;188.11026;64.62548
18006;162.5372;143.19084;111.00301;151.66216;188.11064;64.627335
18007;162.53915;143.19148;110.99934;151.66403;188.11102;64.62919
18008;162.54109;143.19214;110.99567;151.6659;188.11142;64.63104
18009;162.54303;143.1928;110.992004;151.66776;188.1118;64.6329
18010;162.54498;143.19344;110.98834;151.66962;188.1122;64.63475
18011;162.54692;143.19409;110.98468;151.67148;188.11258;64.6366
18012;162.54886;143.19473;110.98103;151.67334;188.11296;64.63845
18013;162.55078;143.19539;110.97739;151.67519;188.11336;64.640305
18014;162.55272;143.19604;110.97374;151.67705;188.11375;64.64216
18015;162.55466;143.1967;110.9701;151.6789;188.11414;64.64401
18016;162.5566;143.19734;110.96647;151.68076;188.11453;64.64587
18017;162.55852;143.198;110.96284;151.6826;188.11493;64.64772
18018;162.56044;143.19865;110.95921;151.68445;188.11531;64.64957
18019;162.56238;143.1993;110.9556;151.6863;188.1157;64.65142
18020;162.5643;143.19995;110.95198;151.68814;188.1161;64.653275
18021;162.56622;143.2006;110.94837;151.68999;188.1165;64.65513
18022;162.56815;143.20126;110.94476;151.69182;188.1169;64.656975
18023;162.57007;143.2019;110.94116;151.69366;188.1173;64.65883
18024;162.57199;143.20256;110.93757;151.69551;188.11769;64.66068
18025;162.57391;143.20322;110.933975;151.69734;188.11809;64.66254
18026;162.57582;143.20387;110.93039;151.69917;188.11848;64.66438
18027;162.57774;143.20453;110.92681;151.701;188.11888;64.66624
18028;162.57965;143.20517;110.92323;151.70285;188.1193;64.66809
18029;162.58157;143.20583;110.919655;151.70468;188.11969;64.66994
18030;162.58348;143.20648;110.91609;151.7065;188.12009;64.67179
18031;162.58539;143.20714;110.91253;151.70833;188.1205;64.67364
18032;162.5873;143.2078;110.908966;151.71016;188.1209;64.67549
18033;162.5892;143.20845;110.90541;151.71198;188.12129;64.67734
18034;162.59111;143.2091;110.90186;151.7138;188.1217;64.67919
18035;162.59302;143.20976;110.898315;151.71562;188.1221;64.68104
18036;162.59492;143.21042;110.894775;151.71745;188.12251;64.68289
18037;162.59683;143.21106;110.89124;151.71927;188.12292;64.68474
18038;162.59872;143.21172;110.88771;151.72108;188.12332;64.68659
18039;162.60063;143.21237;110.884186;151.7229;188.12373;64.68844
18040;162.60252;143.21303;110.88066;151.72472;188.12415;64.69029
18041;162.60442;143.21368;110.877144;151.72652;188.12456;64.69214
18042;162.60632;143.21434;110.873634;151.72833;188.12497;64.69399
18043;162.60822;143.215;110.870125;151.73015;188.12537;64.69584
18044;162.6101;143.21565;110.86662;151.73195;188.12578;64.697685
18045;162.612;143.21631;110.86312;151.73375;188.12619;64.69954
18046;162.61389;143.21696;110.85963;151.73557;188.1266;64.701385
18047;162.61577;143.21762;110.85614;151.73737;188.12703;64.70323
18048;162.61766;143.21828;110.85265;151.73917;188.12744;64.705086
18049;162.61955;143.21895;110.849174;151.74097;188.12785;64.70693
18050;162.62143;143.2196;110.845695;151.74277;188.12827;64.70878
18051;162.62332;143.22026;110.842224;151.74455;188.12868;64.710625
18052;162.6252;143.22092;110.83876;151.74635;188.1291;64.71248
18053;162.62708;143.22157;110.8353;151.74815;188.12952;64.714325
18054;162.62895;143.22223;110.83184;151.74994;188.12993;64.71617
18055;162.63083;143.22289;110.82839;151.75172;188.13036;64.71802
18056;162.6327;143.22354;110.82494;151.75352;188.13077;64.719864
18057;162.63458;143.2242;110.821495;151.75531;188.1312;64.72171
18058;162.63646;143.22487;110.818054;151.7571;188.13162;64.723564
18059;162.63834;143.22552;110.81462;151.75888;188.13203;64.72541
18060;162.6402;143.22618;110.811195;151.76067;188.13246;64.72726
18061;162.64207;143.22684;110.80777;151.76244;188.13289;64.7291
18062;162.64394;143.2275;110.804344;151.76422;188.1333;64.73095
18063;162.64581;143.22816;110.80093;151.766;188.13373;64.732796
18064;162.64767;143.22882;110.797516;151.76778;188.13416;64.73464
18065;162.64954;143.22948;110.794106;151.76955;188.13458;64.73649
18066;162.6514;143.23013;110.7907;151.77133;188.13501;64.738335
18067;162.65326;143.2308;110.78731;151.7731;188.13544;64.74018
18068;162.65512;143.23146;110.78391;151.77487;188.13586;64.74203
18069;162.65698;143.23212;110.780525;151.77664;188.13629;64.74387
18070;162.65884;143.23277;110.77714;151.77841;188.13672;64.74572
18071;162.66069;143.23344;110.77376;151.78018;188.13715;64.74757
18072;162.66255;143.2341;110.770386;151.78194;188.13759;64.74941
18073;162.6644;143.23476;110.76701;151.7837;188.13802;64.75126
18074;162.66626;143.23543;110.76364;151.78546;188.13844;64.7531
18075;162.6681;143.23608;110.760284;151.78723;188.13887;64.754944
18076;162.66995;143.23676;110.75693;151.78899;188.13931;64.75679
18077;162.67181;143.23741;110.75357;151.79074;188.13974;64.75864
18078;162.67366;143.23807;110.75022;151.7925;188.14018;64.76048
18079;162.6755;143.23874;110.74688;151.79425;188.14061;64.76233
18080;162.67735;143.2394;110.74354;151.796;188.14105;64.76417
18081;162.67918;143.24007;110.740204;151.79776;188.1415;64.766014
18082;162.68103;143.24072;110.73687;151.79951;188.14192;64.76786
18083;162.68288;143.24138;110.73354;151.80125;188.14236;64.7697
18084;162.68471;143.24205;110.730225;151.80301;188.1428;64.771545
18085;162.68655;143.2427;110.726906;151.80475;188.14323;64.77339
18086;162.68839;143.24338;110.723595;151.8065;188.14368;64.77524
18087;162.69022;143.24403;110.72028;151.80824;188.14412;64.77708
18088;162.69206;143.2447;110.71698;151.80998;188.14456;64.77892
18089;162.6939;143.24536;110.71368;151.81172;188.145;64.78076
18090;162.69572;143.24603;110.71038;151.81346;188.14545;64.78261
18091;162.69756;143.24669;110.70709;151.8152;188.14589;64.784454
18092;162.69939;143.24736;110.703804;151.81694;188.14633;64.78629
18093;162.7012;143.24803;110.70052;151.81866;188.14677;64.78814
18094;162.70303;143.24869;110.69724;151.8204;188.14723;64.78998
18095;162.70486;143.24936;110.69397;151.82213;188.14767;64.791824
18096;162.70668;143.25002;110.690704;151.82387;188.14812;64.79366
18097;162.70851;143.25069;110.68744;151.82559;188.14857;64.79551
18098;162.71033;143.25136;110.68418;151.82732;188.14902;64.79735
18099;162.71214;143.25201;110.68092;151.82904;188.14946;64.799194
18100;162.71397;143.25269;110.67767;151.83076;188.14992;64.80103
18101;162.71579;143.25336;110.67442;151.83249;188.15036;64.80288
18102;162.7176;143.25401;110.67118;151.83421;188.15082;64.80472
18103;162.71942;143.25468;110.667946;151.83594;188.15128;64.80656
18103;162.71942;143.25468;110.667946;151.83594;188.15128;64.8084
18104;162.72124;143.25536;110.66471;151.83765;188.15172;64.81024
18105;162.72304;143.25601;110.66148;151.83937;188.15218;64.81209
18106;162.72485;143.25668;110.65826;151.84108;188.15263;64.81393
18107;162.72667;143.25735;110.65504;151.8428;188.15308;64.815765
18108;162.72847;143.25801;110.65182;151.84451;188.15353;64.81761
18109;162.73029;143.25868;110.648605;151.84622;188.15399;64.81945
18110;162.73209;143.25935;110.6454;151.84793;188.15445;64.82129
18111;162.73389;143.26003;110.6422;151.84964;188.1549;64.82313
18112;162.7357;143.2607;110.639;151.85135;188.15536;64.824974
18113;162.7375;143.26135;110.6358;151.85306;188.15582;64.82681
18114;162.7393;143.26202;110.632614;151.85477;188.15628;64.82865
18115;162.7411;143.2627;110.629425;151.85646;188.15674;64.83049
18116;162.7429;143.26337;110.62624;151.85817;188.15721;64.83233
18117;162.74469;143.26404;110.62307;151.85986;188.15767;64.834175
18118;162.74649;143.26471;110.619896;151.86157;188.15813;64.83601
18119;162.74829;143.26537;110.61673;151.86327;188.15858;64.83785
18120;162.75008;143.26604;110.61356;151.86496;188.15906;64.83969
18121;162.75188;143.26671;110.610405;151.86665;188.15952;64.84153
18122;162.75366;143.26738;110.607254;151.86835;188.15999;64.84337
18123;162.75545;143.26805;110.6041;151.87004;188.16045;64.84521
18124;162.75725;143.26872;110.60095;151.87173;188.16092;64.847046
18125;162.75903;143.2694;110.59781;151.87341;188.16138;64.848885
18126;162.76082;143.27007;110.59467;151.8751;188.16185;64.85072
18127;162.7626;143.27074;110.59154;151.8768;188.16232;64.85256
18128;162.76439;143.27141;110.58841;151.87848;188.16278;64.8544
18129;162.76617;143.27208;110.58529;151.88016;188.16325;64.85624
18130;162.76794;143.27275;110.58217;151.88185;188.16373;64.85808
18131;162.76973;143.27342;110.57905;151.88353;188.1642;64.85992
18132;162.77151;143.2741;110.575935;151.88521;188.16467;64.861755
18133;162.77328;143.27477;110.57283;151.88689;188.16515;64.863594
18134;162.77507;143.27544;110.569725;151.88857;188.16562;64.86543
18135;162.77684;143.27611;110.56663;151.89024;188.16609;64.86727
18136;162.77861;143.27678;110.56353;151.8919;188.16656;64.86911
18137;162.78038;143.27745;110.56044;151.89359;188.16704;64.87094
18138;162.78217;143.27812;110.55736;151.89526;188.16751;64.87278
18139;162.78394;143.2788;110.554276;151.89693;188.16798;64.87462
18140;162.7857;143.27948;110.55119;151.89859;188.16846;64.87646
18141;162.78746;143.28015;110.54812;151.90027;188.16895;64.878296
18142;162.78923;143.28082;110.54505;151.90193;188.16942;64.88013
18143;162.791;143.2815;110.541985;151.9036;188.1699;64.881966
18144;162.79277;143.28217;110.538925;151.90526;188.17038;64.883804
18145;162.79453;143.28284;110.535866;151.90692;188.17085;64.88564
18146;162.7963;143.28352;110.532814;151.90858;188.17134;64.887474
18147;162.79805;143.2842;110.52977;151.91025;188.17183;64.88931
18148;162.7998;143.28487;110.526726;151.9119;188.1723;64.89115
18149;162.80157;143.28554;110.52368;151.91356;188.17279;64.89298
18150;162.80333;143.28621;110.52065;151.9152;188.17326;64.89482
18151;162.80508;143.2869;110.51762;151.91687;188.17375;64.89666
18152;162.80684;143.28757;110.514595;151.91852;188.17424;64.89849
18153;162.8086;143.28824;110.511566;151.92017;188.17473;64.90033
18154;162.81035;143.28893;110.50855;151.92181;188.17522;64.90217
18155;162.81209;143.2896;110.50554;151.92348;188.1757;64.904
18156;162.81384;143.29027;110.502525;151.92513;188.1762;64.90584
18157;162.8156;143.29095;110.49952;151.92676;188.17668;64.90767
18158;162.81734;143.29163;110.49652;151.9284;188.17717;64.90951
18159;162.81909;143.2923;110.49352;151.93005;188.17766;64.91134
18160;162.82083;143.29298;110.49053;151.9317;188.17815;64.91318
18161;162.82257;143.29366;110.48754;151.93333;188.17863;64.91501
18162;162.82433;143.29433;110.48456;151.93498;188.17912;64.91685
18163;162.82607;143.29501;110.481575;151.93661;188.17963;64.91868
18164;162.8278;143.29568;110.4786;151.93825;188.18011;64.92052
18165;162.82954;143.29637;110.475624;151.9399;188.1806;64.92235
18166;162.83128;143.29704;110.47266;151.94153;188.1811;64.92418
18167;162.83302;143.29773;110.469696;151.94316;188.1816;64.92602
18168;162.83475;143.2984;110.466736;151.9448;188.1821;64.92785
18169;162.83649;143.29907;110.46378;151.94643;188.18259;64.92969
18170;162.83823;143.29976;110.46083;151.94804;188.18309;64.93152
18171;162.83995;143.30043;110.457886;151.94968;188.18358;64.93335
18172;162.84169;143.30112;110.45494;151.95131;188.18408;64.93519
18173;162.84341;143.3018;110.452;151.95293;188.18459;64.93702
18174;162.84514;143.30247;110.449066;151.95456;188.18509;64.93885
18175;162.84688;143.30316;110.44614;151.95618;188.18558;64.94068
18176;162.8486;143.30383;110.44321;151.9578;188.18608;64.94252
18177;162.85033;143.30452;110.440285;151.95941;188.18658;64.94435
18178;162.85205;143.30519;110.43737;151.96104;188.18709;64.94618
18179;162.85378;143.30588;110.434456;151.96266;188.18759;64.94801
18180;162.8555;143.30656;110.43155;151.96428;188.1881;64.94985
18181;162.85722;143.30724;110.42864;151.96588;188.1886;64.95168
18182;162.85893;143.30792;110.425735;151.9675;188.1891;64.953514
18183;162.86066;143.30861;110.422844;151.96912;188.1896;64.955345
18184;162.86238;143.30928;110.419945;151.97073;188.19012;64.95718
18185;162.86409;143.30997;110.41706;151.97234;188.19063;64.95901
18186;162.8658;143.31065;110.41418;151.97395;188.19113;64.960846
18187;162.86752;143.31133;110.41129;151.97556;188.19164;64.96268
18188;162.86923;143.31201;110.40842;151.97716;188.19215;64.96451
18189;162.87094;143.3127;110.40555;151.97876;188.19266;64.96634
18190;162.87265;143.31339;110.40268;151.98038;188.19318;64.96817
18191;162.87436;143.31406;110.39981;151.98198;188.19368;64.97
18192;162.87607;143.31474;110.39695;151.98358;188.1942;64.97183
18193;162.87778;143.31543;110.3941;151.98517;188.1947;64.97366
18194;162.87949;143.31612;110.39124;151.98677;188.19522;64.975494
18195;162.8812;143.31679;110.3884;151.98837;188.19574;64.977325
18196;162.88289;143.31747;110.38555;151.98997;188.19624;64.97916
18197;162.8846;143.31816;110.38271;151.99156;188.19676;64.98099
18198;162.8863;143.31885;110.379875;151.99316;188.19728;64.98282
18199;162.888;143.31953;110.377045;151.99475;188.1978;64.98465
18200;162.8897;143.32022;110.374214;151.99634;188.19832;64.98648
18201;162.8914;143.3209;110.37139;151.99794;188.19884;64.988304
18202;162.8931;143.32158;110.368576;151.99953;188.19936;64.990135
18203;162.89479;143.32227;110.36576;152.00111;188.19987;64.99197
18204;162.89648;143.32295;110.362946;152.0027;188.2004;64.9938
18205;162.89818;143.32364;110.36014;152.00429;188.20091;64.99563
18206;162.89987;143.32433;110.35734;152.00587;188.20143;64.99746
18207;162.90157;143.32501;110.35454;152.00745;188.20195;64.99928
18208;162.90326;143.3257;110.351746;152.00903;188.20247;65.001114
18209;162.90495;143.32639;110.34895;152.01062;188.203;65.002945
18210;162.90663;143.32707;110.34617;152.01219;188.20352;65.004776
18211;162.90833;143.32776;110.34338;152.01376;188.20404;65.00661
18212;162.91;143.32845;110.34061;152.01535;188.20457;65.00843
18213;162.9117;143.32913;110.33783;152.01692;188.2051;65.01026
18214;162.91338;143.32982;110.33506;152.0185;188.20563;65.01209
18215;162.91505;143.3305;110.33229;152.02007;188.20615;65.013916
18216;162.91675;143.33119;110.32953;152.02164;188.20668;65.01575
18217;162.91843;143.33188;110.32677;152.02321;188.20721;65.01758
18218;162.9201;143.33258;110.32401;152.02478;188.20773;65.0194
18219;162.92178;143.33327;110.321266;152.02635;188.20827;65.02123
18220;162.92346;143.33395;110.31852;152.02792;188.2088;65.02306
18221;162.92514;143.33464;110.31577;152.0295;188.20934;65.02489
18222;162.9268;143.33533;110.313034;152.03105;188.20987;65.02672
18223;162.92848;143.33601;110.3103;152.03262;188.21039;65.02854
18224;162.93016;143.3367;110.30757;152.03418;188.21092;65.03037
18225;162.93182;143.3374;110.30485;152.03574;188.21146;65.0322
18226;162.9335;143.33809;110.302124;152.03731;188.21199;65.03403
18227;162.93517;143.33878;110.2994;152.03886;188.21252;65.03586
18228;162.93684;143.33946;110.29669;152.04042;188.21307;65.03768
18229;162.9385;143.34016;110.293976;152.04198;188.21361;65.03951
18230;162.94017;143.34085;110.291275;152.04353;188.21414;65.041336
18231;162.94183;143.34154;110.28857;152.04509;188.21468;65.04317
18232;162.9435;143.34222;110.28587;152.04665;188.21523;65.04499
18233;162.94516;143.34293;110.28317;152.04819;188.21576;65.046814
18234;162.94682;143.34361;110.28049;152.04974;188.2163;65.048645
18235;162.94849;143.3443;110.2778;152.05128;188.21684;65.05047
18236;162.95015;143.345;110.275116;152.05284;188.21738;65.0523
18237;162.95181;143.34569;110.27244;152.05438;188.21793;65.05412
18238;162.95346;143.34637;110.26976;152.05594;188.21846;65.05595
18239;162.95512;143.34708;110.26709;152.05748;188.21901;65.05778
18240;162.95677;143.34776;110.26442;152.05902;188.21954;65.0596
18241;162.95844;143.34846;110.26176;152.06056;188.2201;65.061424
18242;162.96008;143.34915;110.2591;152.0621;188.22064;65.063255
18243;162.96175;143.34984;110.25645;152.06364;188.22119;65.06508
18244;162.9634;143.35054;110.25379;152.06519;188.22173;65.0669
18245;162.96504;143.35123;110.251144;152.06673;188.22227;65.068726
18246;162.96669;143.35193;110.248505;152.06827;188.22282;65.07056
18247;162.96834;143.35262;110.245865;152.0698;188.22337;65.07238
18248;162.96999;143.35332;110.24323;152.07133;188.22392;65.0742
18249;162.97163;143.354;110.2406;152.07286;188.22447;65.07603
18250;162.97328;143.3547;110.23797;152.0744;188.22502;65.07786
18251;162.97493;143.3554;110.235344;152.07593;188.22557;65.07968
18252;162.97656;143.3561;110.23273;152.07745;188.22614;65.081505
18253;162.97821;143.35678;110.23011;152.079;188.22668;65.08333
18254;162.97984;143.35748;110.2275;152.08052;188.22723;65.08515
18255;162.98149;143.35818;110.22489;152.08205;188.22778;65.086975
18256;162.98312;143.35887;110.22229;152.08357;188.22835;65.0888
18256;162.98312;143.35887;110.22229;152.08357;188.22835;65.09063
18258;162.9864;143.36028;110.21709;152.08662;188.22945;65.09245
18259;162.98804;143.36096;110.2145;152.08813;188.23001;65.09428
18260;162.98967;143.36166;110.21191;152.08966;188.23056;65.0961
18261;162.9913;143.36237;110.20933;152.09119;188.23112;65.09792
18262;162.99294;143.36305;110.20674;152.0927;188.23169;65.09975
18263;162.99457;143.36375;110.20417;152.09422;188.23224;65.10157
18264;162.9962;143.36446;110.20159;152.09573;188.2328;65.10339
18265;162.99783;143.36514;110.19903;152.09724;188.23337;65.10522
18266;162.99947;143.36584;110.19646;152.09877;188.23392;65.10704
18267;163.00108;143.36655;110.1939;152.10028;188.23448;65.108864
18268;163.00272;143.36725;110.19134;152.10179;188.23505;65.11069
18269;163.00435;143.36794;110.18879;152.1033;188.23561;65.11251
18270;163.00597;143.36864;110.18623;152.10481;188.23618;65.114334
18271;163.00758;143.36934;110.18369;152.10632;188.23674;65.11616
18272;163.00922;143.37004;110.18115;152.10783;188.2373;65.11797
18273;163.01083;143.37074;110.17861;152.10933;188.23787;65.1198
18274;163.01245;143.37143;110.17608;152.11084;188.23843;65.12162
18275;163.01407;143.37213;110.173546;152.11235;188.239;65.12344
18276;163.01569;143.37283;110.17102;152.11385;188.23956;65.12527
18277;163.0173;143.37354;110.168495;152.11536;188.24014;65.12709
18278;163.01892;143.37424;110.16598;152.11685;188.2407;65.12891
18279;163.02054;143.37494;110.16346;152.11835;188.24127;65.13073
18280;163.02216;143.37564;110.16095;152.11986;188.24185;65.13255
18281;163.02377;143.37634;110.15844;152.12135;188.24242;65.13438
18282;163.02538;143.37704;110.15594;152.12285;188.243;65.1362
18283;163.027;143.37775;110.15344;152.12434;188.24356;65.138016
18284;163.02861;143.37845;110.15094;152.12584;188.24414;65.13984
18285;163.03021;143.37915;110.14845;152.12733;188.2447;65.14166
18286;163.03183;143.37985;110.145966;152.12883;188.24529;65.143486
18287;163.03343;143.38055;110.14348;152.13031;188.24585;65.1453
18288;163.03503;143.38126;110.141;152.1318;188.24643;65.147125
18289;163.03664;143.38196;110.13852;152.1333;188.24701;65.14895
18290;163.03824;143.38266;110.13605;152.13478;188.24759;65.150764
18291;163.03986;143.38336;110.133575;152.13628;188.24817;65.15259
18292;163.04146;143.38406;110.13111;152.13776;188.24875;65.1544
18293;163.04306;143.38477;110.128654;152.13924;188.24931;65.15623
18294;163.04465;143.38547;110.12619;152.14073;188.2499;65.15805
18295;163.04625;143.38617;110.12374;152.14221;188.25047;65.15987
18296;163.04785;143.38689;110.121284;152.14369;188.25107;65.16169
18297;163.04945;143.38759;110.11884;152.14517;188.25165;65.163506
18298;163.05104;143.38829;110.1164;152.14665;188.25223;65.16533
18299;163.05264;143.38899;110.11396;152.14813;188.2528;65.167145
18300;163.05423;143.3897;110.11153;152.14961;188.25339;65.16897
18301;163.05583;143.39041;110.10909;152.1511;188.25397;65.170784
18302;163.05742;143.39111;110.10667;152.15256;188.25456;65.17261
18303;163.05902;143.39182;110.10424;152.15404;188.25514;65.17442
18304;163.06061;143.39252;110.10182;152.1555;188.25574;65.17625
18305;163.0622;143.39323;110.0994;152.15698;188.25632;65.17806
18306;163.06378;143.39394;110.09699;152.15845;188.2569;65.179886
18307;163.06537;143.39464;110.09458;152.15993;188.25749;65.1817
18308;163.06696;143.39534;110.09218;152.16139;188.25809;65.183525
18309;163.06854;143.39606;110.089775;152.16286;188.25867;65.18534
18310;163.07013;143.39676;110.08738;152.16432;188.25926;65.18716
18311;163.07172;143.39746;110.084984;152.1658;188.25986;65.18898
18312;163.07329;143.39818;110.082596;152.16727;188.26044;65.190796
18313;163.07487;143.39888;110.08021;152.16872;188.26103;65.19261
18314;163.07646;143.3996;110.07783;152.17018;188.26163;65.194435
18315;163.07803;143.4003;110.07545;152.17165;188.26222;65.19625
18316;163.07962;143.401;110.073074;152.17311;188.26282;65.19807
18317;163.08119;143.40172;110.0707;152.17458;188.26341;65.19989
18318;163.08278;143.40242;110.06833;152.17603;188.264;65.201706
18319;163.08435;143.40314;110.06597;152.17749;188.2646;65.20352
18320;163.08592;143.40384;110.06361;152.17894;188.2652;65.205345
18321;163.0875;143.40456;110.06125;152.1804;188.2658;65.20716
18322;163.08907;143.40526;110.0589;152.18185;188.26639;65.20898
18323;163.09064;143.40598;110.05655;152.1833;188.26698;65.21079
18324;163.09221;143.40668;110.05421;152.18477;188.2676;65.21261
18325;163.09378;143.4074;110.051865;152.18622;188.26819;65.21443
18326;163.09535;143.4081;110.04952;152.18767;188.26878;65.21625
18327;163.09692;143.40881;110.04719;152.18912;188.2694;65.21806
18328;163.0985;143.40953;110.04486;152.19057;188.26999;65.21988
18329;163.10005;143.41023;110.042534;152.19202;188.2706;65.221695
18330;163.10162;143.41095;110.04021;152.19345;188.2712;65.22351
18331;163.1032;143.41167;110.03789;152.1949;188.2718;65.22533
18332;163.10475;143.41237;110.035576;152.19635;188.2724;65.22715
18333;163.10631;143.41309;110.03326;152.1978;188.27301;65.228966
18334;163.10788;143.4138;110.03095;152.19923;188.27362;65.23078
18334;163.10788;143.4138;110.03095;152.19923;188.27362;65.2326
18335;163.10944;143.4145;110.02865;152.20068;188.27422;65.23441
18336;163.111;143.41522;110.026344;152.20212;188.27483;65.23623
18337;163.11256;143.41594;110.02405;152.20355;188.27544;65.238045
18338;163.11412;143.41664;110.02175;152.205;188.27605;65.23986
18339;163.11568;143.41736;110.01946;152.20644;188.27666;65.24168
18340;163.11723;143.41808;110.01717;152.20787;188.27727;65.24349
18341;163.11879;143.4188;110.01489;152.2093;188.27788;65.24531
18342;163.12035;143.4195;110.01261;152.21074;188.27849;65.24712
18343;163.12189;143.42021;110.01034;152.21217;188.2791;65.24894
18344;163.12344;143.42093;110.008064;152.21361;188.27971;65.250755
18345;163.125;143.42165;110.0058;152.21504;188.28032;65.25257
18346;163.12654;143.42236;110.00353;152.21648;188.28093;65.25438
18347;163.1281;143.42308;110.001274;152.21791;188.28156;65.256195
18348;163.12965;143.4238;109.999016;152.21933;188.28217;65.25801
18349;163.1312;143.4245;109.996765;152.22076;188.28278;65.25983
18350;163.13274;143.42522;109.994514;152.22218;188.2834;65.26164
18351;163.1343;143.42593;109.99226;152.22362;188.28401;65.26346
18352;163.13583;143.42665;109.99002;152.22504;188.28462;65.265274
18353;163.13737;143.42737;109.987785;152.22647;188.28525;65.26708
18354;163.13892;143.42809;109.98555;152.22789;188.28586;65.2689
18355;163.14046;143.4288;109.983315;152.22931;188.28648;65.27071
18356;163.142;143.42952;109.98109;152.23073;188.28711;65.27253
18357;163.14354;143.43024;109.97886;152.23215;188.28772;65.274345
18358;163.14508;143.43095;109.97664;152.23357;188.28835;65.27615
18359;163.14662;143.43167;109.97443;152.23499;188.28897;65.27797
18360;163.14816;143.43239;109.972206;152.2364;188.2896;65.279785
18361;163.1497;143.4331;109.97;152.23782;188.2902;65.2816
18362;163.15123;143.43382;109.96779;152.23924;188.29083;65.28341
18363;163.15277;143.43454;109.96559;152.24065;188.29146;65.285225
18364;163.15431;143.43527;109.96339;152.24207;188.29208;65.28704
18365;163.15584;143.43599;109.9612;152.24348;188.29271;65.28885
18366;163.15738;143.4367;109.959;152.24489;188.29333;65.290665
18367;163.1589;143.43742;109.95681;152.2463;188.29396;65.29248
18368;163.16043;143.43814;109.95463;152.24771;188.2946;65.29429
18369;163.16197;143.43886;109.952446;152.24911;188.29523;65.296104
18370;163.1635;143.43959;109.95027;152.25053;188.29585;65.29791
18371;163.16502;143.4403;109.9481;152.25194;188.29648;65.29973
18372;163.16655;143.44102;109.94592;152.25334;188.29712;65.301544
18373;163.16808;143.44174;109.943756;152.25475;188.29774;65.30335
18374;163.1696;143.44246;109.94159;152.25615;188.29837;65.30517
18375;163.17113;143.44319;109.93943;152.25755;188.29901;65.30698
18376;163.17265;143.44391;109.93727;152.25896;188.29964;65.30879
18377;163.17418;143.44463;109.93512;152.26036;188.30028;65.3106
18378;163.17569;143.44536;109.932976;152.26176;188.3009;65.312416
18379;163.17722;143.44608;109.930824;152.26317;188.30154;65.314224
18380;163.17874;143.4468;109.92868;152.26456;188.30219;65.31604
18381;163.18025;143.44753;109.926544;152.26596;188.30281;65.31785
